1110 North Lake Shore Drive,Chicago,120,40,1970,concrete,residential
Brittany Apartments,New York City,120,36,1995,concrete,residential
100 High Street,Boston,120,28,1988,,office
One Wilshire Building,Los Angeles,120,28,1968,steel,office
Avalon Fort Greene,New York City,119.8,41,2010,concrete,residential
Avenue Hotel,Chicago,119.8,40,1973,concrete,hotel / office
222 Broadway,New York City,119.8,31,1961,,office
150 North Wacker,Chicago,119.8,30,1970,,office
McNamara Federal Building,Detroit,119.8,27,1976,,government
Federal Reserve Bank Building,Richmond,119.8,26,1978,,office
Marmon Building,Chicago,119.8,28,1987,steel,office
Walker Tower,New York City,119.6,24,1929,steel,residential
Bellagio Spa Tower,Las Vegas,119.5,33,2004,concrete,hotel
Plaza 400 Apartments,New York City,119.5,40,1967,concrete,residential
1500 Broadway,New York City,119.5,33,1972,,office
Adler Building,New York City,119.5,30,1929,,office
Graybar Building,New York City,119.5,29,1927,,office
Chase Tower,Rochester,119.5,27,1973,,office
Riverside Church,New York City,119.5,19,1930,,office / religious
Marriott Hotel City Center,Minneapolis,119.4,32,1983,steel,hotel
East Point,Chicago,119.2,43,1967,concrete,residential
450 Park Avenue,New York City,119.2,33,1972,,office
420 5th Avenue,New York City,119.2,30,1989,steel,office
Park Row Building,New York City,119.2,30,1899,steel,office
Rand Building,Buffalo,119.2,29,1929,,office
11 Penn Plaza,New York City,119.2,26,1924,steel,office
The Parklane,Houston,119,36,1983,concrete,residential
1500 Locust Street,Philadelphia,118.9,44,1973,,residential
Planet Hollywood Las Vegas,Las Vegas,118.9,39,2000,steel,hotel / casino
200 Water Street,New York City,118.9,31,1971,,residential
75 State Street,Boston,118.9,31,1988,,office
AT&T City Center,Birmingham,118.9,30,1972,steel,office
Regions Center,Birmingham,118.9,30,1972,composite,office
900 Euclid Tower,Cleveland,118.9,28,1971,composite,office
20 Broad Street,New York City,118.9,23,1956,steel,office
United States Federal Courthouse,Seattle,118.9,21,2004,steel,office / government
40 Broad Street,New York City,118.6,32,1982,,residential / office
Aria,Philadelphia,118.6,33,1929,steel,residential
Hanover Bank Building,New York City,118.6,30,1962,,office
Five Post Oak Park,Houston,118.6,28,1982,,office
Unigard Financial Center,Seattle,118.6,28,1972,composite,office
The Chandler,Chicago,118.5,36,2008,concrete,residential
The Lex,Chicago,118.3,35,2010,concrete,residential
The Carlyle,Chicago,118.3,40,1967,concrete,residential
Westin Bonaventure Hotel,Los Angeles,118.3,35,1976,composite,hotel
Alfred E. Smith State Office Building,Albany,118.3,34,1930,steel,office
Marine Midland Bank Building,New York City,118.3,32,1959,,office
425 Park Avenue,New York City,118.3,31,1957,,office
250 Broadway,New York City,118.3,29,1963,,office
Charlotte Plaza,Charlotte,118.3,27,1982,,office
Sam Nunn Federal Center,Atlanta,118.3,24,1997,,office
Somerset Apartments,New York City,118.3,37,1977,,residential
Loews Midtown,Atlanta,118.2,39,2010,concrete,residential / hotel
Wells Street Tower,Chicago,118.1,35,2002,,residential
Forty-One East Eighth,Chicago,118.1,33,2003,,
NEMA North Tower,San Francisco,118,37,2014,,residential
Chelsea Tower,New York City,118,33,2003,concrete,residential
The Aurora,New York City,118,30,2003,concrete,residential
Monarch Tower,Atlanta,118,24,1997,,office
New York Marriott East Side,New York City,118,34,1924,steel,hotel
Bank of America Plaza,San Antonio,118,28,1983,,office
First National Bank Building,Pittsburgh,118,26,1912,steel,office
1412 Broadway,New York City,118,25,1927,steel,office
The Fairbanks at Cityfront Plaza,Chicago,117.9,31,2008,composite,residential
1812 North Moore Street,Arlington,117.8,30,2014,concrete,office
Civil Courts Building,St. Louis,117.7,13,1929,steel,government
The Centria,New York City,117.7,34,2006,concrete,residential
Tower 56,New York City,117.7,32,1982,,office
Endeavour Clear Lake,Pasadena,117.7,30,2007,,residential / hotel
Bank of America Tower,St. Petersburg,117.7,28,1990,,office
Houston Police Dept. Headquarters,Houston,117.7,28,1967,,government
U.S. Trust Building,New York City,117.7,26,1989,,office
Pan-American Exhibition Electric Tower,Buffalo,117.7,,1901,,exhibition
LaSalle Plaza,Minneapolis,117.6,28,1991,concrete,office
Northwestern Medicine Outpatient Care Pavilion,Chicago,117.5,25,2014,steel/concrete,hospital
Avalon Riverview North,New York City,117.3,39,2007,concrete,residential
Channel Club Condominiums,New York City,117.3,39,1987,,residential
The Elm at Clark,Chicago,117.3,37,1989,,
Hotel 71,Chicago,117.3,36,1960,,
Archstone Murray Hill,New York City,117.3,34,1975,,residential
Liberty Tower,New York City,117.3,33,1910,steel,residential
Charles Towers South Apartments,Baltimore,117.3,30,1969,concrete,residential
KeyBank Tower,Dayton,117.3,27,1976,,office
200 Madison Avenue,New York City,117.3,25,1926,steel,office
Verizon Building,New York City,117.3,24,1967,,office
Hanover National Bank Building,New York City,117.3,22,1903,steel,office
Wachovia Tower,Phoenix,117.3,27,2010,concrete,office
2626 North Lakeview,Chicago,117.1,44,1970,,
2650 North Lakeview,Chicago,117.1,44,1973,,
Bank of America Plaza,St. Louis,117.1,31,1981,,office
PECO Building,Philadelphia,117.1,25,1970,,office
Colorado Apartments,New York City,117,35,1987,concrete,residential
1650 Arch Street,Philadelphia,117,27,1975,,office
Carnegie Towers Apartments,New York City,116.7,38,1973,,residential
Atlanta Hilton Hotel,Atlanta,116.7,30,1974,,hotel
Dirksen Federal Building,Chicago,116.7,30,1964,steel,office
Connecticut Financial Center,New Haven,116.7,27,1990,,office
Russell Federal Building,Atlanta,116.7,26,1978,,office
Boston Marriott Copley Place,Boston,116.4,39,1984,,hotel
Harris Tower,Atlanta,116.4,31,1975,,office
230 Peachtree Building,Atlanta,116.4,27,1965,steel,office / hotel
BP West Lake One,Houston,116.4,28,1982,,office
The Beach Club,Galveston,116.4,27,2007,concrete,residential
The Trade Winds,Galveston,116.4,27,2007,concrete,residential
The Milan Condominium,New York City,116.3,31,2005,concrete,residential
Guardian Life Building,New York City,116.2,27,1983,,office
Tower 53 Condominiums,New York City,116.1,38,1967,,residential
950 3rd Avenue,New York City,116.1,32,1971,,office
Ocean Tower,South Padre Island,116.1,31,2008,concrete,residential
Century Square,Seattle,116.1,30,1986,steel,office
Rosslyn Twin Tower One,Arlington,116.1,27,1980,,office
Rosslyn Twin Tower Two,Arlington,116.1,26,1982,,office
8500 Tower,Bloomington,116.1,24,1988,concrete,office
Century Park Plaza Tower A,Pearl City,116,43,1975,concrete,residential
Century Park Plaza Tower B,Pearl City,116,43,1975,concrete,residential
Knickerbocker Trust Building,New York City,116,27,1909,steel,office
801 Tower,Los Angeles,116,24,1992,steel,office
Hotel Palomar,Chicago,115.8,36,2010,,hotel / residential
Element,New York City,115.8,33,2008,,residential
Landmark Tower,Fort Worth,115.8,30,1957,steel,office
AT&T Communications Building,Atlanta,115.8,14,1929,,office
Liberty View Towers West,Jersey City,115.8,38,2002,,residential
Carnegie Mews Apartments,New York City,115.8,36,1979,,residential
Liberty View Towers East,Jersey City,115.8,36,2002,,residential
44 Monroe,Phoenix,115.8,34,2008,concrete,residential
The Residences Providence,Providence,115.8,31,2007,,residential
40 Fulton Street,New York City,115.8,29,1989,,office
Benjamin Franklin Bridge,Philadelphia,115.8,,1926,,bridge
Tracey Towers Apartments II,New York City,115.8,38,1974,,residential
Kilbourn Tower,Milwaukee,115.8,33,2005,concrete,residential
Oak Tower,Kansas City,115.5,28,1913,concrete,office
Siena Condominiums,New York City,115.5,31,1997,,residential
Alta at K Station - West Tower,Chicago,115.3,37,2010,concrete,residential
One Sherman Square,New York City,115.2,42,1972,,residential
Outer Drive East,Chicago,115.2,40,1963,concrete,residential
Parker Meridien Hotel,New York City,115.2,37,1981,,hotel
Buffalo City Hall,Buffalo,115.2,32,1931,steel,government
Marquis I,Atlanta,115.2,30,1985,,office
Marquis II,Atlanta,115.2,30,1986,,office
Shell Building,San Francisco,115.2,29,1929,steel,office
The Alfred,New York City,115.2,37,1987,,residential
The Grand Beekman,New York City,115.2,32,2003,concrete,residential
Jehovah`s Witnesses Dormitory,New York City,115.2,30,1995,concrete,residential
Harris County Civil Justice Center,Houston,115.2,18,2005,,government
Waterside Apartments I,New York City,115.2,39,1974,,residential
535 Mission Street,San Francisco,115.2,27,2014,,office
456 Montgomery Street,San Francisco,115.2,26,1986,,office
Smith Tower at Methodist Hospital,Houston,115.2,26,1988,,education / hospital
505 West 37th Street West Tower,New York City,115,34,2008,concrete,residential
Austin Hilton Covention Center Hotel,Austin,114.9,31,2004,concrete,hotel
485 Lexington Avenue,New York City,114.9,30,1956,,office
99 West City Creek Condominium Tower,Salt Lake City,114.9,30,2011,concrete,residential
Academy House,Philadelphia,114.9,37,1975,,residential
Turquoise Place East,Orange Beach,114.9,32,2009,concrete,residential
Museum Tower,Miami,114.9,30,1986,concrete,office
25 Park Place,Atlanta,114.9,28,1971,,education
Canadian Pacific Plaza,Minneapolis,114.8,28,1960,steel,office
JW Marriott Indianapolis Downtown,Indianapolis,114.7,34,2011,concrete,hotel
Skyline on Brickell,Miami,114.7,34,2004,concrete,residential
1700 East 56th Street,Chicago,114.6,38,1968,concrete,residential
Xerox Building,New York City,114.6,32,1965,,office
Peachtree Center International Tower,Atlanta,114.6,30,1972,,office
New York Hospital Cornell Medical Center,New York City,114.6,27,1932,steel,hospital
461 5th Avenue,New York City,114.6,28,1988,,office
Mutual of New York Building,New York City,114.6,27,1950,steel,office
5 Houston Center,Houston,114.5,27,2003,concrete,office
Avalon on the Sound East,New Rochelle,114.3,39,2008,concrete,residential
Bally`s Atlantic City,Atlantic City,114.3,37,1989,,hotel / casino
1400 Museum Park,Chicago,114.3,34,2008,concrete,residential
Drake Hotel,Philadelphia,114.3,32,1929,,hotel
Two Illinois Center,Chicago,114.3,32,1972,,office
Azure,Dallas,114.3,31,2007,,
SunTrust International Center,Miami,114.3,31,1973,concrete,office
Symphony House,Philadelphia,114.3,31,2007,,residential
Las Vegas Hilton,Las Vegas,114.3,30,1969,,hotel / casino
33 West Monroe,Chicago,114.3,29,1980,steel,office
One Financial Plaza,Fort Lauderdale,114.3,28,1973,,office
2 Federal Reserve Plaza,New York City,114.3,27,1986,,office
633 North St. Clair,Chicago,114.3,27,1991,,hotel / office
388 Market Street,San Francisco,114.3,26,1985,steel,residential / office
Mellon Bank Center,Los Angeles,114.3,26,1982,steel,office
222 East 41st Street,New York City,114.3,25,2002,,office
600 Washington,St. Louis,114.3,25,1986,,office
BB&T Tower,Atlanta,114.3,25,2009,,office
Bank of America Plaza,Little Rock,114.3,24,1969,,office
One Shoreline Plaza North Tower,Corpus Christi,114.3,22,1988,,office
Penn Mutual Towers,Philadelphia,114.3,20,1972,,office
Sam Gibbons Federal Courthouse,Tampa,114.3,17,1997,,government
LPM Apartments,Minneapolis,114.1,36,2014,concrete,residential
The Westin San Francisco Market Street,San Francisco,114,34,1984,,hotel
One Lincoln Park,Denver,114,32,2009,concrete,residential
Chase Tower,Amarillo,114,31,1971,,office
Le Rivage,New York City,114,31,1931,,residential
DTE Energy Plaza,Detroit,114,25,1971,,office
Trinity Court,New York City,114,25,1927,steel,office
Lincoln Financial Building,Greensboro,114,20,1990,,office
Astoria Tower,Chicago,113.9,30,2009,concrete,residential
Prysmian Copper Wire Tower,Abbeville,113.7,30,2009,,industrial
City-County Building,Indianapolis,113.5,28,1962,steel,government
2800 North Lake Shore Drive,Chicago,113.4,43,1968,concrete,residential
Clinton Towers,New York City,113.4,39,1975,,residential
Brookdale Plaza,Chicago,113.4,38,1990,concrete,residential
Fox Tower,Portland,113.4,27,2000,steel,office
Three AT&T Plaza,Dallas,113.4,24,1928,steel,office
303 West Madison,Chicago,113.4,26,1988,,office
Sheraton Seattle Hotel,Seattle,113.1,34,1982,steel,hotel
Ritz-Carlton Central Park,New York City,113.1,33,1930,,hotel
One Georgia Center,Atlanta,113.1,24,1968,steel,office
Camden City Hall,Camden,113.1,18,1931,steel,government
Bristol Tower,Miami,113,41,1993,concrete,residential
Western Union Building,New York City,113,24,1930,steel,office
Crystal Pavilion,New York City,112.9,29,1983,,office
2000 Town Center,Southfield,112.9,28,1986,,office
Park Belvedere Condominiums,New York City,112.8,35,1986,,residential
Archstone 101 West End,New York City,112.8,33,2000,concrete,residential
Salmon Tower,New York City,112.8,32,1927,,office
Claridge Tower at Bally`s,Atlantic City,112.8,23,1930,steel,hotel
Evans Tower Condominiums,New York City,112.8,36,1986,,residential
Domen East,New York City,112.8,36,1967,,residential
Biltmore Plaza Apartments,New York City,112.8,34,1980,,residential
North Shore Towers - Beaumont Tower,New York City,112.8,34,1975,,residential
Terminus 200,Atlanta,112.7,25,2009,concrete,office
Broderick Tower Lofts,Detroit,112.6,35,1928,steel,residential
Normandie Court Apartments II-IV,New York City,112.5,34,1986,concrete,residential
AT&T Switching Center,New York City,112.5,21,1964,,telecommunications
310 Greenwich Street,New York City,112.5,39,1975,,residential
376 Greenwich Street,New York City,112.5,39,1975,,residential
40 Harrison Street,New York City,112.5,39,1975,,residential
Hudsonview Terrace,New York City,112.5,38,1976,,residential
919 Milam,Houston,112.5,24,1956,,office
Prudential Plaza,Newark,112.5,24,1960,,office
Sheraton Chicago Hotel & Towers,Chicago,112.3,33,1992,concrete,hotel
1720 South Michigan,Chicago,112.2,32,2008,concrete,residential
The Parker 86th,New York City,112.2,36,1974,,residential
Treasure Island Hotel & Casino,Las Vegas,112.2,36,1993,concrete,hotel / casino
National City Bank Building,Toledo,112.2,27,1932,steel,office
Grand Waikikian,Honolulu,112.2,38,2008,concrete,residential / hotel
Chelsea Landmark,New York City,112.2,36,2007,concrete,residential
The Admiral at the Lake,Chicago,112.2,32,2012,concrete,residential
The Towers at Park Lane,San Antonio,112.2,23,1988,,residential
New United States Mission to the United Nations,New York City,112.2,26,2009,concrete,government
Paris Las Vegas,Las Vegas,112.1,34,1999,,hotel / casino
211 West Fort Street,Detroit,112.1,27,1963,,office
Trump International Hotel Waikiki Beach Walk,Honolulu,112.1,39,2009,concrete,hotel
Roybal Federal Building,Los Angeles,112,22,1991,steel,office
Hawthorne House,Chicago,111.9,42,1966,concrete,residential
Waterside Apartments II,New York City,111.9,38,1974,,residential
The Future Condominiums,New York City,111.9,35,1991,,residential
1111 South Wabash,Chicago,111.9,34,2004,concrete,residential
Standard Insurance Center,Portland,111.9,27,1970,steel,office
The Campanile,Atlanta,111.9,20,1987,,office
Buhl Building,Detroit,111.6,29,1925,steel,office
One Columbus Center,Columbus,111.6,26,1987,,office
One East Delaware,Chicago,111.6,36,1989,concrete,residential
Trump Plaza,New York City,111.6,36,1984,,residential
Hotel Inter-Continental Miami,Miami,111.6,34,1982,concrete/steel,hotel
K2 at K Station,Chicago,111.6,33,2013,concrete,residential
29 Broadway,New York City,111.6,31,1931,,office
St. James' Tower,New York City,111.6,31,1982,,residential
Eastman Kodak Building,Rochester,111.6,19,1913,,office
Two Lincoln Square,New York City,111.6,36,1975,,residential
Left Bank at K Station,Chicago,111.4,36,2006,concrete,residential
Kinzie Park Tower,Chicago,111.3,34,2001,concrete,residential
Hyatt Regency Chicago West Tower,Chicago,111.3,33,1974,,hotel
123 William Street,New York City,111.3,26,1957,,office
Augustus Tower,Las Vegas,111.3,26,2005,,hotel
Sterick Building,Memphis,111.3,29,1930,steel,abandoned
Hillsborough County Center,Tampa,111.3,28,1993,steel,office
San Francisco Hilton Hotel Financial District,San Francisco,111.3,28,1971,,hotel
199 Fremont Street,San Francisco,111.3,27,2000,,office
The Towne House,New York City,111.3,27,1930,,residential
Lyric Center,Houston,111.3,26,1984,,
Ohio Bell Huron Building,Cleveland,111.3,22,1927,steel,office
Landmark Hotel & Casino,Las Vegas,111,31,1969,,hotel
Beaudry Center,Los Angeles,111,29,1986,,office
The Evian,Los Angeles,111,29,1989,,residential
5670 Wilshire Boulevard,Los Angeles,111,28,1967,,office
Steuart Tower,San Francisco,111,27,1976,steel,office
10100 Santa Monica Boulevard,Los Angeles,111,26,1971,,office
Wilshire at Westwood,Los Angeles,111,26,1971,,office
Regions Tower,Shreveport,111,25,1986,,office
MacMillan Building,New York City,110.9,31,1966,,office
Medical Tower Building,Philadelphia,110.9,30,1930,,office
General Telephone Building,New York City,110.9,28,1959,,office
One Skyline Tower,Arlington,110.9,26,1988,,office
Echelon at K Station,Chicago,110.7,36,2008,concrete,residential
Warwick Hotel,New York City,110.6,36,1927,,hotel
Manhattan Place,New York City,110.6,35,1985,concrete,residential
Park Lane Tower,New York City,110.6,35,1967,,residential
InterContinental New York Times Square,New York City,110.6,34,2010,concrete,hotel
Pershing Square Building,New York City,110.6,30,1923,steel,office
B & W Tower,Louisville,110.6,26,1982,,office
Meidinger Tower,Louisville,110.6,26,1982,,office
1 Times Square,New York City,110.6,25,1904,steel,office
Rhodes Tower,Cleveland,110.6,20,1971,steel,education
Cosmopolitan Condominiums,New York City,110.6,35,1986,,residential
110 Wall Street,New York City,110.6,28,1965,,office
240 Riverside Boulevard at Trump Place,New York City,110.4,31,2004,concrete,residential
Bally's North Tower,Las Vegas,110.3,26,1973,,hotel / casino
Bally's South Tower,Las Vegas,110.3,26,1981,,hotel / casino
The Chicagoan,Chicago,110.3,37,1990,concrete,residential / retail
One Illinois Center,Chicago,110.3,30,1970,concrete,office
Warwick Towers,Houston,110,30,1984,,residential
Edgewater Plaza North,Chicago,110,38,1968,concrete,residential
Center West,Los Angeles,110,23,1990,,office
Edith Green-Wendell Wyatt Federal Building,Portland,110,18,1974,steel,government
101 West Ohio,Indianapolis,109.8,22,1987,concrete,office
Ocean Club Condominiums - East Tower,Atlantic City,109.7,34,1984,,residential
Ocean Club Condominiums - West Tower,Atlantic City,109.7,34,1984,,residential
The Royalton at River Oaks,Houston,109.7,33,2003,,
The Visionaire,New York City,109.7,33,2008,,residential
Blaustein Building,Baltimore,109.7,30,1962,,office
520 Pike Tower,Seattle,109.7,29,1983,steel,office
Emigrant Savings Bank,New York City,109.7,28,1969,,office
Tower Square,Springfield,109.7,28,1971,,office
West 8th,Seattle,109.7,28,2009,steel,office
777 Main Street,Hartford,109.7,26,1967,,office
80 Park Plaza,Newark,109.7,26,1980,,office
Herald Towers Apartments,New York City,109.7,26,1912,,residential / hotel
The Allerton Hotel Chicago,Chicago,109.7,25,1924,steel,hotel
250 West Pratt Street,Baltimore,109.7,24,1986,steel,office
Mercantile Dallas Bldg.,Dallas,109.7,22,1954,,
Test Stand 4550,Huntsville,109.7,,1964,,government
2 East Oak Street,Chicago,109.7,39,1967,concrete,residential
Chestnut Tower,Chicago,109.7,36,2000,concrete,residential
Holiday Inn Express Times Square,New York City,109.7,36,2008,,hotel
Hilary Gardens,New York City,109.7,34,1972,,residential
Monte Carlo Las Vegas,Las Vegas,109.7,32,1996,,hotel / casino
Walton on the Park South Tower,Chicago,109.7,31,2010,concrete,residential
Escala,Seattle,109.7,30,2009,concrete,residential
45 Wall Street,New York City,109.7,27,1959,,residential
650 Madison Avenue,New York City,109.7,27,1987,,office
Pacific Corporate Towers III,El Segundo,109.7,24,1984,,office
The Magellan,New York City,109.4,34,2003,,residential
Camden Post Oak,Houston,109.4,33,2003,,
Renaissance Apartments,New York City,109.4,31,1931,,residential
425 California Street,San Francisco,109.4,27,1967,,office
River Gate Apartments,New York City,109.1,35,1985,concrete,residential
Montage,Houston,109.1,29,2009,,residential
Mosaic 1,Houston,109.1,29,2007,,residential
Federated Tower,Pittsburgh,109.1,27,1982,,office
One Moody Plaza,Galveston,109.1,23,1972,,office
The New York Tower,New York City,109,36,1982,,residential
Figueroa Tower,Los Angeles,109,28,1989,steel,office
Regents Park South,Chicago,108.9,37,1972,concrete,residential
1600 Museum Park,Chicago,108.9,32,2009,concrete,residential
Jacksonville Center,Jacksonville,108.8,24,1989,,office
Corning Glass Building,New York City,108.8,28,1959,,office
Park Central Hotel,New York City,108.8,25,1927,,hotel
215 East 68th Street,New York City,108.8,33,1962,,residential
Lorillard Building,New York City,108.8,28,1959,,office
Sofitel New York Hotel,New York City,108.6,30,2000,concrete,hotel
Stardust West Tower,Las Vegas,108.5,32,1976,,hotel
Eaton Center,Cleveland,108.5,28,1983,concrete,office
Towers at Harbor Court,Baltimore,108.5,28,1987,,residential
100 Montgomery Street,San Francisco,108.5,25,1955,,office
University Tower,Durham,108.5,17,1986,,office
211 East 70th Street,New York City,108.5,35,1976,,residential
Dynetech Centre,Orlando,108.5,31,2008,,residential / office
Fifth Street Towers I,Minneapolis,108.4,26,1987,composite,office
Westinghouse Tower,Pittsburgh,108.2,23,1970,steel,office
Waterside Apartments III,New York City,108.2,37,1974,,residential
Grand Hyatt San Francisco,San Francisco,108.2,35,1972,,hotel
The Columbia,New York City,108.2,35,1983,concrete,residential
The Fontaine,New York City,108.2,35,1982,,residential
Gateway One,Newark,108.2,30,1971,,office
261 Madison Avenue,New York City,108.2,28,1952,,office
Capitol One Bank Building,New Orleans,108.2,20,1921,,office
RiverCourt,New York City,108.1,36,1975,,residential
Landmark Apartments,New York City,108,36,1971,,residential
Grand Tower,Los Angeles,108,28,1989,concrete,residential
101 Second Street,San Francisco,108,26,1999,steel,office
One City Place,White Plains,107.9,35,2004,concrete,residential
Trump Tower at City Center,White Plains,107.9,35,2005,concrete,residential
160 Riverside Boulevard at Trump Place,New York City,107.9,33,2001,concrete,residential
Carnegie Hill Tower,New York City,107.9,32,1982,,residential
Fox Plaza,San Francisco,107.9,29,1967,,residential / office
Three Galleria Tower,Dallas,107.9,26,1991,,
New York Marriott Downtown,New York City,107.6,37,1991,,hotel
230 West Monroe Street,Chicago,107.6,29,1970,,office
One Fifth Avenue,New York City,107.6,27,1927,,residential
Glendale Plaza,Glendale,107.6,25,1999,steel,office
Azure,New York City,107.3,32,2010,concrete,residential
Post Toscana Apartments,New York City,107.3,31,2003,concrete,residential
Florsheim Tower,Chicago,107.3,30,1984,,office
Springfield Hilton,Springfield,107.3,30,1973,,hotel
Mutual Benefit Life Building,Kansas City,107.3,28,1977,,office
Sheraton Dallas Hotel South Tower,Dallas,107.3,28,1958,,hotel
Sheraton-Lincoln Hotel,Houston,107.3,28,1962,,hotel
60 Wall Street,New York City,107.3,26,1905,steel,office
550 South Hope Street,Los Angeles,107,28,1991,steel,office
Key Bank Tower,Salt Lake City,107,27,1976,,office
527 Madison Avenue,New York City,107,26,1986,,office
580 California Street,San Francisco,107,23,1984,,office
Albuquerque Plaza,Albuquerque,107,22,1990,,office
300 East 34th Street,New York City,107,36,1975,,residential
Dominion at Post Oak,Houston,107,31,2004,,residential
1360 Post Oak Tower,Houston,107,25,1985,,office
Wells Fargo Tower,Houston,107,25,1983,,office
1400 Spring Garden Street,Philadelphia,107,19,1958,,office
Malibu Condominiums,Chicago,106.7,39,1969,concrete,residential
The Infinity I,San Francisco,106.7,35,2008,concrete,office
Clermont Towers,New York City,106.7,34,1964,,residential
Stratford Apartments,New York City,106.7,34,1969,,residential
45-40 Center Boulevard,New York City,106.7,32,2013,concrete,residential
Samuel B. & David Rose Building,New York City,106.7,32,1990,,residential / education
Luxor Pyramid,Las Vegas,106.7,30,1993,steel,hotel / casino
Marriott Riverwalk,San Antonio,106.7,30,1979,concrete,hotel
The Metropolitan,New York City,106.7,30,2004,concrete,residential
Three Illinois Center,Chicago,106.7,28,1979,,office
Trump Parc Stamford,Stamford,106.7,35,2009,,residential
Trump Park Avenue,New York City,106.7,32,1929,steel,residential
10 West End,New York City,106.7,31,2007,concrete,residential
Winstar Building and Addition,New York City,106.7,31,1976,,office
Chamber of Commerce Building,New York City,106.7,30,1926,steel,office
201 North Charles Street Building,Baltimore,106.7,28,1967,,office
625 North Michigan,Chicago,106.7,27,1971,,office
Charles Towers North Apartments,Baltimore,106.7,27,1967,concrete,residential
Main Place Tower,Buffalo,106.7,26,1969,,office
Legg Mason Tower,Baltimore,106.7,24,2009,concrete,office
One Utah Center,Salt Lake City,106.7,24,1991,,office
Octavius Tower,Las Vegas,106.7,23,2012,steel,hotel
Trinity Building,New York City,106.7,22,1905,steel,office
Westin Book-Cadillac Detroit,Detroit,106.4,29,1924,steel,hotel
Bunker Hill Towers,Los Angeles,106.4,32,1968,steel,office
2 Park Avenue,New York City,106.4,28,1928,,office
280 Trumbull Street,Hartford,106.4,28,1984,,office
Capitol Center,Columbia,106.4,25,1987,,office
601 California Street,San Francisco,106.4,22,1960,steel,office
Falcon Towers,New York City,106.2,31,1987,,residential
Mercedes House,New York City,106.1,32,2012,concrete,residential
Greektown Casino Hotel,Detroit,106.1,30,2009,concrete,hotel
The Century,New York City,106.1,32,1931,steel,residential
The Moderne,Milwaukee,106.1,30,2013,concrete,residential
BellTel Lofts,New York City,106.1,27,1931,,residential
Bank of America Building,New York City,106.1,26,1914,steel,office
33 North Dearborn,Chicago,106.1,25,1966,,office
City National Bank Building,Los Angeles,106.1,24,1968,steel,office
Manhattan Life Insurance Building,New York City,106.1,18,1894,steel,office
Pavillion Apartments,New York City,106,33,1963,,residential
Hilton San Francisco Union Square Tower II,San Francisco,106,23,1987,,hotel
Park Alexandria,Chicago,105.8,32,2003,concrete,residential
Hyatt Regency Chicago East Tower,Chicago,105.8,33,1980,,hotel
Sofitel Chicago Water Tower,Chicago,105.8,33,2002,concrete,hotel
Le Premier,New York City,105.8,32,1980,,residential
Drake Tower,Chicago,105.8,30,1929,,residential
10960 Wilshire Boulevard,Los Angeles,105.8,24,1971,,office
National City Center,Troy,105.6,25,1975,,office
Edgewater Plaza South,Chicago,105.5,38,1971,concrete,residential
North Shore Towers - Amherst Tower,New York City,105.5,34,1975,,residential
North Shore Towers - Coleridge Tower,New York City,105.5,34,1975,,residential
777 Avenue of the Americas,New York City,105.5,31,2001,concrete,residential
Beau Rivage Casino Hotel,Biloxi,105.5,32,1999,,hotel / casino
The Eldorado,New York City,105.5,30,1931,,residential
The Majestic,New York City,105.5,29,1931,steel,residential
The Wellesley,New York City,105.2,35,1983,,residential
New Yorker East Apartments,New York City,105.2,34,1975,concrete,residential
Regent Apartments,New York City,105.2,34,1981,,residential
Zeckendorf Towers I,New York City,105.2,27,1987,,residential / hospital
Zeckendorf Towers II,New York City,105.2,27,1987,,residential / office
Zeckendorf Towers III,New York City,105.2,27,1987,,residential / office
Zeckendorf Towers IV,New York City,105.2,27,1987,,residential / office
Nigerian Mission to the United Nations,New York City,105.2,22,1992,,office
Plaza Towers,Grand Rapids,105.2,34,1991,concrete,residential / hotel
West Sixth Tempe Tower 2,Tempe,105.2,30,2011,concrete,residential
West Ocean Condominiums I,Long Beach,105.2,29,2007,concrete,residential
New York Coliseum Tower,New York City,105.2,26,1956,,office
University Center Tower,Houston,105.2,25,1974,,
Boji Tower,Lansing,105.2,23,1931,steel,office
Ruppert-Yorkville Towers,New York City,105.1,34,1975,,residential
Sessanta,New York City,105,27,2009,concrete,residential
Fourth & Blanchard Building,Seattle,105,25,1979,,office
Three PNC Plaza,Pittsburgh,105,23,2010,steel/concrete,residential / hotel / office
Arthur M. Schomberg Plaza I,New York City,104.9,34,1975,,residential
Arthur M. Schomberg Plaza II,New York City,104.9,34,1975,,residential
Astor Terrace,New York City,104.9,32,1986,,residential
The Avery,New York City,104.8,30,2008,concrete,residential
The Wilshire,Los Angeles,104.8,27,1990,concrete,residential
111 Wall Street,New York City,104.8,24,1966,,office
Land Title Building Annex,Philadelphia,104.8,22,1902,steel,office
Hyatt Regency McCormick Place,Chicago,104.8,33,1998,concrete,hotel
414 Water Street,Baltimore,104.8,33,2008,concrete,residential
New Gotham,New York City,104.6,34,1998,,residential
Hyatt Hotel,Dallas,104.6,30,1978,,hotel
450 Sutter Street,San Francisco,104.6,26,1929,,office
5 Penn Plaza,New York City,104.6,24,1916,steel,office
HarborView Condominium,Baltimore,104.4,29,1993,concrete,residential
The Chesapeake,New York City,104.3,31,1977,,residential
Connaught Tower,New York City,104.2,34,1974,,residential
210 West Rittenhouse Square,Philadelphia,104.2,33,1982,,hotel
